"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"food","study_4",4,"experiment","Compare liqi",2,NA,NA,2,15580,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",4,"experiment","Conduct litmus paper expirement to obtain average PH levels of both food",5,4,3,4,15581,0.904771052,"testing food healthiness in neighboring countries",1.5749269481807
"food","study_4",4,"experiment","Cut fruits and compare insides of fruits",2,3,1,2,15582,-0.124647962,"testing food healthiness in neighboring countries",-0.206134062148495
"food","study_4",4,"experiment","Obtain similar food suh as fruits from neighboring country and own country and set on the table",4,2,2,2.666666667,15583,-0.022896707,"testing food healthiness in neighboring countries",-0.00594347946652664
"food","study_4",4,"experiment","Test rigidity and hardness of both fruits",5,3,1,3,15584,0.289897854,"testing food healthiness in neighboring countries",0.440513432790854
"food","study_4",21,"experiment","Compare how food is grown",3,2,2,2.333333333,15956,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",21,"experiment","Compare how much fast food is offered in both countries",4,3,3,3.333333333,15957,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",21,"experiment","Compare the variety of food choices both countries have",NA,3,3,3,15958,0.277382407,"testing food healthiness in neighboring countries",0.626571063907873
"food","study_4",21,"experiment","Observe a persons daily intake of food in one day from both countries",2,2,3,2.333333333,15959,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",87,"experiment","compared the nutrients and organisms that the food in both countries have",2,3,3,2.666666667,17817,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",87,"experiment","compared the rate of obesity in both countries",3,2,3,2.666666667,17818,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",87,"experiment","compared the rates of mortality",3,2,2,2.333333333,17819,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",47,"experiment","have participants from each country intake their normal every day meals for a few months then have nutritionists evaluate the protein levels, percentage of fat, and sugar levels to see which country had better diets",2,4,4,3.333333333,16708,0.636978762,"testing food healthiness in neighboring countries",1.11366578687525
"food","study_4",47,"experiment","make sure that each of these participants does the same amount of excersize to ensure that the diet is the only difference between them other than the metabolism",2,3,4,3,16709,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",26,"experiment","Have one person only eat food from your country and another person of the same health factors eat food from the neighboring country for a month.",2,2,3,2.333333333,16090,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",38,"experiment","set up a control group and an experimental group to test which food is healthier by allowing the participans to get adjusted to their new diet for about 90 days to ensure accurate data.",2,3,3,2.666666667,16464,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",79,"experiment","Find out what the foods are mostly mae out of from each country.",4,2,3,3,17580,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",79,"experiment","Have an individual from each country eat both of the foods.",2,3,2,2.333333333,17581,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",79,"experiment","Have the person from the opposite country go on a diet of their food.",2,2,4,2.666666667,17582,-0.005753534,"testing food healthiness in neighboring countries",-0.0575799040986831
"food","study_4",116,"experiment","Ask a friend what they think.",1,1,1,1,18568,-0.905562196,"testing food healthiness in neighboring countries",-2.14555796856234
"food","study_4",61,"experiment","Check child development rates to see how much nutrition on average the food provides",4,5,4,4.333333333,17084,1.234708787,"testing food healthiness in neighboring countries",2.13801449686175
"food","study_4",61,"experiment","Collect samples of food from various contries and look at nutritional facts",3,3,2,2.666666667,17085,0.160287502,"testing food healthiness in neighboring countries",0.392834367922429
"food","study_4",61,"experiment","Compare food preparation methods",4,3,2,3,17086,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",5,"experiment","Gather various different types of food and check to see which contains healthier nutrition facts",2,2,2,2,15603,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",5,"experiment","Look at the health and weight of the people in your country and compare that to the health and weight of people in the neighboring country",2,2,3,2.333333333,15604,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",5,"experiment","Spend a week eating your country's food and then spend a week eating the neighboring country's food and see how your body changes",2,2,2,2,15605,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",5,"experiment","Watch the same meal be prepared by each country and see which one seems to be the healthier option",2,4,3,3,15606,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",11,"experiment","Observe the amount of meat (heavy protein), fish (light protein) v. pasta (carbohydrates) and desserts (sugars) are consumed regularly in each country.",2,5,3,3.333333333,15729,0.811591384,"testing food healthiness in neighboring countries",1.18284257492424
"food","study_4",52,"experiment","Get people from the other country to try my food",2,2,3,2.333333333,16846,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",74,"experiment","Look for the ingredients used in each and compare them.",2,2,2,2,17471,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",22,"experiment","At the end of month record things like cholesterol, heart rate, blood pressure",4,4,4,4,15981,0.913342639,"testing food healthiness in neighboring countries",1.64413904879864
"food","study_4",22,"experiment","even gather weight",2,1,3,2,15982,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",22,"experiment","Gather a group pf people from Country A and Country B",2,NA,2,2,15983,-0.164025353,"testing food healthiness in neighboring countries",-0.29025993596359
"food","study_4",22,"experiment","group from Country A and Country B consumes same 30 meals for entire month",2,2,3,2.333333333,15984,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",22,"experiment","Have boths groups consume same food from each of their countries",2,2,3,2.333333333,15985,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",22,"experiment","This will tell you whether or not the same exact food from different places have different effects",4,2,NA,3,15986,0.005942143,"testing food healthiness in neighboring countries",0.0707911895142781
"food","study_4",39,"experiment","Is there a factor in their environment causing the food to be grown in a different process?",2,3,NA,2.5,16485,0.057504892,"testing food healthiness in neighboring countries",0.17396177748816
"food","study_4",39,"experiment","Test whether there could be a reverse causation.",NA,3,3,3,16486,0.277382407,"testing food healthiness in neighboring countries",0.626571063907873
"food","study_4",117,"experiment","Dissect the food to understand their nutrients",4,3,4,3.666666667,18587,0.591976491,"testing food healthiness in neighboring countries",1.1345599355509
"food","study_4",117,"experiment","Eat the food myself and see how I feel after one day",2,2,2,2,18588,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",103,"experiment","look at the nutrients of typical food of your country and compare it to the food of the other country",2,2,2,2,18220,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",103,"experiment","see statistics on how often/severe people get sick in each country",2,4,4,3.333333333,18221,0.636978762,"testing food healthiness in neighboring countries",1.11366578687525
"food","study_4",103,"experiment","take people who are the same age, height, gender, weight, and from neighboring border towns so there is little difference in upbringing factors and who consume the typical diets of their respective countries and have them perform athetic events",2,4,5,3.666666667,18222,0.783732287,"testing food healthiness in neighboring countries",1.19058290202545
"food","study_4",12,"experiment","You can eat strictly the food from your neighboring country for a month straight and then do the same with the food from your country and test how you feel and how your body is doimng in order to see which one is healthier.",2,2,3,2.333333333,15745,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",35,"experiment","Get people from your country to eat food from the neighboring country and see if their health improves at all",2,2,4,2.666666667,16365,-0.005753534,"testing food healthiness in neighboring countries",-0.0575799040986831
"food","study_4",6,"experiment","Create a poll after testing the samples.",2,3,2,2.333333333,15625,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",6,"experiment","go the the neighboring country and compare the food from here to there.",2,2,3,2.333333333,15626,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",6,"experiment","Run test with the dna samples of the foods to see whih one is better.",4,3,4,3.666666667,15627,0.591976491,"testing food healthiness in neighboring countries",1.1345599355509
"food","study_4",6,"experiment","Test the foods from here and the neighboring country",2,2,2,2,15628,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",6,"experiment","Use people to ask which one of the foods seems healthier",2,1,2,1.666666667,15629,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",27,"experiment","Survey the people of each country to see their average caloric intake",2,2,2,2,16126,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",23,"experiment","Do a survey of the citizens' opinions but do a random sample",2,2,2,2,16002,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",23,"experiment","Do an experiment with the common food of both counteies and compare",2,2,3,2.333333333,16003,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",23,"experiment","Get an unbiased taster and present them with food form both places but do not tell them about the experiment",2,1,3,2,16004,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",23,"experiment","Have a poll about the opinion",2,3,3,2.666666667,16005,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",62,"experiment","Get a control group of people from both countires and record their diets and examine the differences.",2,2,3,2.333333333,17119,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",62,"experiment","Give memebers from each country the same type of food and see if their bodies process it any differently",2,2,3,2.333333333,17120,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",62,"experiment","See if the outher countires food involves more or less fruits and vegtables than our own countires",2,3,3,2.666666667,17122,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",62,"experiment","Take people from each country and given them the opposite food and see if it affects them at all?",2,2,NA,2,17123,-0.310710349,"testing food healthiness in neighboring countries",-0.570972353957729
"food","study_4",62,"experiment","Test to see if the other countries food is more or less prosessed than our own countires",4,3,3,3.333333333,17124,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",94,"experiment","Look at rates of geneticly modified organisms in foods compared to other country (not",2,4,3,3,17991,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",94,"experiment","Look at the rates of obesity for each country and compare them.",2,2,3,2.333333333,17992,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",49,"experiment","check the ingredients of the food in each country",3,2,2,2.333333333,16758,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",49,"experiment","eat the food in your country and see how it makes your body feel, then do the same for the other country",2,3,3,2.666666667,16759,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",49,"experiment","scan each country for signs of fruits or vegetables growing naturally",4,2,3,3,16760,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",49,"experiment","see if you begin to gain or lose weight after eating the food from both countries",2,2,3,2.333333333,16761,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",49,"experiment","travel to the neighboring country and eat the food there",2,2,2,2,16762,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",49,"experiment","try the same food dish but in each country and compare the two",2,1,3,2,16763,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",49,"experiment","visit a grocery store in each country and obsrve the types of food they import",2,3,4,3,16764,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",104,"experiment","You observe the different ingradients in the foods and see which are scientifically proven to be healthier",2,2,2,2,18249,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",66,"experiment","Have half a group diet with one country's food and the other half with the other country's. See how many more people loose weight in the two groups.",2,2,3,2.333333333,17261,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",7,"experiment","Compare health statistics of each country to see where people are generally healthier/live longer lives",2,4,3,3,15651,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",7,"experiment","Compare the amount of health-related diseases that people have in each country",2,3,3,2.666666667,15652,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",85,"experiment","test how much exercise each group does on average daily",3,3,1,2.333333333,17759,0.013533977,"testing food healthiness in neighboring countries",0.143473576981904
"food","study_4",24,"experiment","Compare the markets/grocery stores",3,2,4,3,16027,0.132428405,"testing food healthiness in neighboring countries",0.33879117287375
"food","study_4",36,"experiment","Look at where the food comes from",4,3,3,3.333333333,16395,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",28,"experiment","Compare the cooking processes of two countries",3,3,4,3.333333333,16152,0.453794553,"testing food healthiness in neighboring countries",0.877370398224682
"food","study_4",24,"experiment","Estimate the overall heart health in each country",2,2,2,2,16031,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",24,"experiment","Estimate the rate of childhood obesity in each country",2,2,3,2.333333333,16032,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",24,"experiment","Study the normal diet plan/meal from the other country",2,2,3,2.333333333,16033,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",24,"experiment","What are the prices of the different foods",4,5,NA,4.5,16034,1.110587865,"testing food healthiness in neighboring countries",1.82552463676699
"food","study_4",24,"experiment","What cultures live within each country",4,3,NA,3.5,16035,0.374157384,"testing food healthiness in neighboring countries",0.7568916610022
"food","study_4",90,"experiment","You can bring in people from both countries and have them describe their diets.",2,2,3,2.333333333,17890,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",119,"experiment","Test the food from the neighboring country. Then, test the food from my country. If ""healthy"" statistics like low fat, high protein, vitamins, minerals, low carbs are present more in one country, it is healthier.",2,3,3,2.666666667,18632,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",41,"experiment","government regulations on food in the neighboring country compared to my own",4,4,3,3.666666667,16533,0.766589114,"testing food healthiness in neighboring countries",1.38721413959545
"food","study_4",41,"experiment","how the food is processed",4,3,NA,3.5,16534,0.374157384,"testing food healthiness in neighboring countries",0.7568916610022
"food","study_4",8,"experiment","Compare the kinds of dishes the other country eats compared to yours and see if the cooking styles are the reason",4,2,4,3.333333333,15666,0.270610343,"testing food healthiness in neighboring countries",0.610722554187985
"food","study_4",8,"experiment","Have two similar people eat the food from a spe",2,NA,NA,2,15667,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",8,"experiment","Test different staple crops to see if the amount of pesticides and nutrients are the same",2,4,3,3,15668,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",105,"experiment","research how the food is made in both countries and compare them",2,3,3,2.666666667,18269,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",105,"experiment","take blood tests from people in both countries and see who has healthier blood",2,3,2,2.333333333,18270,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",105,"experiment","test the food to see how many calories it ha and compare them",2,2,2,2,18271,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",63,"experiment","a lot of people suffer obisity because of the food",4,1,1,2,17158,-0.49101638,"testing food healthiness in neighboring countries",-1.19721884517109
"food","study_4",63,"experiment","even if the food is the same it is made with different productos so it is different, with more calories",2,3,2,2.333333333,17159,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",50,"experiment","do research to see whats in both countries food",2,2,3,2.333333333,16790,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",50,"experiment","interview someone who has tried both foods",2,2,2,2,16791,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",50,"experiment","only eat the other counrty's food to see if you get healthier",2,2,2,2,16792,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",50,"experiment","take surveys from other people who had the other counrty's food",2,2,3,2.333333333,16793,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",55,"experiment","Take the same product in both countries and compare nutritional values.",2,2,2,2,16917,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",55,"experiment","Test similar foods from both countries to see if there is anything out of the ordinary.",4,2,3,3,16918,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",9,"experiment","Find the amount of perservatives in each",3,4,2,3,15681,0.48165365,"testing food healthiness in neighboring countries",0.811963135328436
"food","study_4",9,"experiment","Find the heart disease or diabetes rate in each country and compare",2,3,3,2.666666667,15682,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",67,"experiment","Look at farming",4,3,2,3,17297,0.298469441,"testing food healthiness in neighboring countries",0.588564644151372
"food","study_4",67,"experiment","Look at how many fast food restraunts there are",2,2,2,2,17298,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",67,"experiment","Look at how much of a type of food is made",3,2,2,2.333333333,17299,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",37,"experiment","Search for their food on the food pyramid.",3,2,2,2.333333333,16433,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",11,"experiment","Analyze the nutrition facts of the food in your country v. the food in your neighboring country.",2,3,2,2.333333333,15727,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",111,"experiment","eat food from the other country 30 days and food from your country 30 days and experience yourself",2,3,3,2.666666667,18412,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",29,"experiment","Compare the average types of restaurants from each country",3,2,2,2.333333333,16184,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",120,"experiment","i will also see the import and export index of both countries regarding food industries",2,3,3,2.666666667,18658,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",120,"experiment","i will also test the air, water quality of the two countries",4,4,1,3,18659,0.473082063,"testing food healthiness in neighboring countries",0.856056890682346
"food","study_4",120,"experiment","i will buy the same product in markets of the two countries and start to test it.",2,3,4,3,18660,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",120,"experiment","i will compare the food serving standards between the two countries.",2,4,3,3,18661,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",25,"experiment","Compare the amount of calories in the same foods from both countries",2,2,2,2,16067,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",25,"experiment","Compare the amount of vitamins contained in the same foods from both countries",2,3,2,2.333333333,16068,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",25,"experiment","Compare the freshness of ingrediants from both countries",3,3,3,3,16069,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",25,"experiment","Compare the methods of cooking from both countries",4,2,3,3,16070,0.123856818,"testing food healthiness in neighboring countries",0.385195731785799
"food","study_4",64,"experiment","Going to the country",2,1,1,1.333333333,17183,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",64,"experiment","Inviting others to join me",2,1,1,1.333333333,17184,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",51,"experiment","Examine how much food is consumed in the neighboring country",1,2,2,1.666666667,16816,-0.437442523,"testing food healthiness in neighboring countries",-0.892152012790597
"food","study_4",51,"experiment","Examine how the food in the neighboring country is produced (look at how highly processed the food is in comparison to your food)",1,3,3,2.333333333,16817,0.03067715,"testing food healthiness in neighboring countries",0.191884134001551
"food","study_4",51,"experiment","Examine how the food of the neighboring country is treated (look for chemicals within the food)",2,3,4,3,16818,0.315612614,"testing food healthiness in neighboring countries",0.587403028391109
"food","study_4",51,"experiment","Examine the health of the citizens of the neighboring country",2,2,2,2,16819,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",51,"experiment","Test the average fat, sugar, etc. content of the food coming from the neighboring country and compare it to your food",2,2,3,2.333333333,16820,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",83,"experiment","compare to healthy countries and not healthy countries",2,1,2,1.666666667,17689,-0.620626732,"testing food healthiness in neighboring countries",-1.17998035075409
"food","study_4",83,"experiment","gather the ingredients",3,1,2,2,17690,-0.482444793,"testing food healthiness in neighboring countries",-0.764806880139184
"food","study_4",10,"experiment","check the portion sizes of food iven in each country",3,3,3,3,15707,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",10,"experiment","compare the average weight of citizens in each country",3,2,3,2.666666667,15708,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",10,"experiment","look at the calories in the food of both countries",2,2,2,2,15709,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",10,"experiment","look at the main ingredience that is in the same dish made in the 2 countries",2,2,2,2,15710,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",10,"experiment","look at the most popular dishes in both countries and compare which one is healthier",2,2,3,2.333333333,15711,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",16,"experiment","Take the most commonly eaten food and compare them to each other based on how many calories each piece of food contains.",2,2,2,2,15834,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",26,"experiment","Compare the average weight and BMI from both countries.",3,2,3,2.666666667,16087,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",26,"experiment","Compare the nutrition of foods from both countries.",2,3,2,2.333333333,16088,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",26,"experiment","Compare the sales of fo",2,NA,NA,2,16089,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",97,"experiment","Provide a survey so that others can sa their opinion on th two kinds od food",2,2,2,2,18066,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",97,"experiment","Set up a study and see the long term outcomes of participants eating US food, and neighboring countries food",2,2,3,2.333333333,18067,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",97,"experiment","taste test both foods from your country and the neighboring country to see which tastes better",2,1,3,2,18068,-0.473873207,"testing food healthiness in neighboring countries",-0.835720653240853
"food","study_4",92,"experiment","compare grocery stores too see who has fresher products.",4,2,4,3.333333333,17945,0.270610343,"testing food healthiness in neighboring countries",0.610722554187985
"food","study_4",92,"experiment","Compare obesity statistics between the country.",3,2,3,2.666666667,17946,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",79,"experiment","Test to see if there are any bacteria or fungi that could have grown on the food.",5,4,3,4,17583,0.904771052,"testing food healthiness in neighboring countries",1.5749269481807
"food","study_4",43,"experiment","are there more oraganic or",3,2,NA,2.5,16592,-0.152384103,"testing food healthiness in neighboring countries",-0.145363115223595
"food","study_4",43,"experiment","have 2 subjects eat and see who is healthier at the end of the period",2,2,3,2.333333333,16593,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",43,"experiment","look at nutrional labels",3,2,2,2.333333333,16594,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",43,"experiment","look at the people living in these areas",2,2,1,1.666666667,16595,-0.446014109,"testing food healthiness in neighboring countries",-0.91548166227989
"food","study_4",52,"experiment","Compare health and weight rates",2,2,3,2.333333333,16842,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",40,"experiment","Find out if the exercise more than your country does.",2,2,2,2,16514,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",11,"experiment","Compare the ingredients used in each country to see which is healthier.",4,2,2,2.666666667,15728,-0.022896707,"testing food healthiness in neighboring countries",-0.00594347946652664
"food","study_4",30,"experiment","Calculate the chalories in similar foods.",3,2,3,2.666666667,16224,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",30,"experiment","Determine which country uses more pesticides and GMOs in foods.",5,4,3,4,16225,0.904771052,"testing food healthiness in neighboring countries",1.5749269481807
"food","study_4",52,"experiment","Have a eating program and compare results",2,2,3,2.333333333,16847,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",65,"experiment","read nutition labels of food from your country and the neighboring country",2,2,2,2,17221,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",30,"experiment","Test the sugar levels in similar products.",2,2,2,2,16228,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",57,"experiment","double-blind; give subjects food from either country over a few weeks and record results",2,4,3,3,16973,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",39,"experiment","Could their healthy lifestyle cause them to harvest healthier foods.",3,2,NA,2.5,16482,-0.152384103,"testing food healthiness in neighboring countries",-0.145363115223595
"food","study_4",39,"experiment","Is it anecdotal evidence?",2,NA,NA,2,16483,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",39,"experiment","Is the sample siza l",2,NA,NA,2,16484,-0.148740275,"testing food healthiness in neighboring countries",-0.275329361359205
"food","study_4",17,"experiment","Look at the average weight of each country and compare",2,2,3,2.333333333,15860,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",69,"experiment","Travel to the neighboring country and explore the food options available there and see if they are healthier there.",2,2,2,2,17353,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",39,"experiment","What is the basis on which you think the food is healthier?",4,NA,NA,4,16487,0.436870922,"testing food healthiness in neighboring countries",0.798076147272108
"food","study_4",39,"experiment","You could compare the same staple food items to eachother and see the buildup of them in terms of carbohydrates, sugars, and proteins.",3,2,3,2.666666667,16488,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",108,"experiment","see what they make their food with",2,2,3,2.333333333,18345,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",108,"experiment","see where the ingredients come from",2,2,2,2,18346,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",108,"experiment","taste them both, if one is crap then its healthier",2,1,1,1.333333333,18347,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",117,"experiment","Study where the food comes from and how they're processed",2,4,3,3,18591,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",12,"experiment","You can test the nutrients of the food from each country to see who has the healthiest food.",2,2,2,2,15746,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",45,"experiment","get two groups of people one from each county and give them diets of food strictly from their given county",2,2,3,2.333333333,16658,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",35,"experiment","Take 2 groups of people, one from your country and one from the neighboring country and monitor their dieting habits, see which country has healthier food",2,2,3,2.333333333,16366,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",27,"experiment","Find out where the food comes from in both countries, such as farms, and see how each place grows the food",4,3,3,3.333333333,16123,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",27,"experiment","Measure the calories of similar foods, such as apples o in both countries",2,2,2,2,16124,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",27,"experiment","See if people in one country just eat more than the other country",2,2,2,2,16125,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",122,"experiment","Analyze the most common foods eaten by people in both countries and compare their nutrients levels.",2,4,4,3.333333333,18721,0.636978762,"testing food healthiness in neighboring countries",1.11366578687525
"food","study_4",27,"experiment","Test the weight and life span of people in both countries",2,3,3,2.666666667,16127,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",122,"experiment","Find out where the food in the other country is coming from: Is is locally sourced? Is it shipped in?",4,3,3,3.333333333,18724,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",53,"experiment","find the obesity rate in each country",3,2,3,2.666666667,16871,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",53,"experiment","record the health of two grous- the community with healthy food and your own community",2,2,2,2,16872,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
